indvdID,siteID,taxonID,scientificName,taxonRank,utmZone,nlcdClass,elevation,growthForm,plantStatus,stemDiameter,height,maxCrownDiameter,ninetyCrownDiameter,canopyPosition
MLBS01961,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1285.2,single bole tree,Live,16.3,7.4,5.9,3.3,Mostly shaded
MLBS01965,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1285.2,single bole tree,"Live, insect damaged",27.5,13.9,8.6,6,Partially shaded
MLBS02019A,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1288.96,multi-bole tree,Standing dead,12.3,10.6,5.8,2.3,Partially shaded
MLBS02016,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1288.96,multi-bole tree,"Live, insect damaged",19.1,9.3,4.5,2.7,Partially shaded
MLBS02020,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1288.96,multi-bole tree,Live,36.8,11.3,14.1,13.3,Full sun
MLBS02011A,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1288.96,multi-bole tree,"Live, insect damaged",18.1,7.5,6.7,6,Partially shaded
MLBS02047A,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1288.96,multi-bole tree,"Live, insect damaged",16,7.2,6.7,3.4,Partially shaded
MLBS02030B,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1288.96,multi-bole tree,"Live, insect damaged",20.3,9.5,9.8,8.6,Partially shaded
MLBS02107,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1319.11,single bole tree,"Live, insect damaged",25.4,8.6,5.5,4.5,Partially shaded
MLBS02113,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1319.11,multi-bole tree,"Live, insect damaged",31.4,8.7,7.7,6.4,Partially shaded
MLBS02096,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1319.11,single bole tree,"Live, insect damaged",17.9,8.4,2.9,1.9,Partially shaded
MLBS02084,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1319.11,multi-bole tree,Live,23,6.6,5.5,3.6,Partially shaded
MLBS01975,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1285.2,single bole tree,"Live,  other damage",23.4,12.7,6.4,4.3,Partially shaded
MLBS02093,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1319.11,single bole tree,"Live, insect damaged",21.3,8.2,6.3,4.4,Full sun
MLBS01987,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1285.2,single bole tree,"Live, insect damaged",18.3,12.9,6.9,2.8,Partially shaded
MLBS02150,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1319.11,single bole tree,"Live, insect damaged",14,8.5,2.9,2.8,Partially shaded
MLBS02000,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1285.2,single bole tree,"Live, insect damaged",42.6,13.2,9.2,9.1,Partially shaded
MLBS01974,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1285.2,multi-bole tree,"Live, insect damaged",32.1,14.3,8.3,7.3,Partially shaded
MLBS01967,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1285.2,single bole tree,Live,22,12.1,4.3,3.3,Partially shaded
MLBS01953,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1285.2,single bole tree,"Live, insect damaged",36.7,12.7,8.1,7.9,Partially shaded
MLBS01954,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1285.2,single bole tree,"Live, insect damaged",41.1,11.1,8.7,6,Partially shaded
MLBS02009,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1288.96,single bole tree,"Live, insect damaged",45.9,8.5,9.6,6.7,Partially shaded
MLBS02147,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1319.11,single bole tree,"Live, insect damaged",20.7,7.5,6.5,4.1,Partially shaded
MLBS02085,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1319.11,single bole tree,Live,14.5,7.2,2.8,1.6,Partially shaded
MLBS01992,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1285.2,single bole tree,"Live, insect damaged",31.2,14.2,8,7.3,Full sun
MLBS01971,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1285.2,single bole tree,Live,25,14.2,6.8,6.8,Partially shaded
MLBS02187,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,978.65,single bole tree,Live,31,24.1,8.1,6.2,Partially shaded
MLBS02199,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,978.65,single bole tree,Live,33.7,23.9,8.4,7.5,Partially shaded
MLBS02151,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,978.65,single bole tree,Live,31.8,26.4,7.5,7.1,Partially shaded
MLBS02191,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,978.65,single bole tree,Standing dead,12,13.8,0.7,0.4,Mostly shaded
MLBS02159,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,978.65,single bole tree,Live,38.9,25.5,7.7,6.9,Partially shaded
MLBS02244,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,819.79,single bole tree,Live,15.8,15.5,5.2,4.6,Mostly shaded
MLBS02200,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,792.64,single bole tree,Live,34.8,24.4,11.6,11.4,Partially shaded
MLBS02201,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,792.64,single bole tree,Live,44.7,25.8,17.8,13.9,Partially shaded
MLBS02227,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,819.79,multi-bole tree,Live,18.8,19.7,6.3,4.2,Partially shaded
MLBS02410,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,791.31,single bole tree,Standing dead,41.3,24,6.3,3.9,Partially shaded
MLBS02398,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,791.31,single bole tree,Live,43,28.7,9.1,7,Full sun
MLBS02389,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,791.31,single bole tree,Live,53.2,30.8,11.4,11.4,Full sun
MLBS00172,MLBS,QUERC,Quercus sp.,genus,17N,deciduousForest,1175.1,single bole tree,Standing dead,14.3,6.9,NA,NA,NA
MLBS00461,MLBS,ROPS,Robinia pseudoacacia L.,species,17N,deciduousForest,1169.65,single bole tree,Live,36.1,19.9,NA,NA,NA
MLBS01290,MLBS,ROPS,Robinia pseudoacacia L.,species,17N,deciduousForest,1169.25,single bole tree,Live,37.9,20.9,NA,NA,NA
MLBS01395,MLBS,TSCA,Tsuga canadensis (L.) Carriere,species,17N,deciduousForest,1173.32,single bole tree,Live,27.4,11.6,NA,NA,NA
MLBS01324,MLBS,TSCA,Tsuga canadensis (L.) Carriere,species,17N,deciduousForest,1169.25,single bole tree,Live,23,11.1,NA,NA,NA
MLBS01927,MLBS,TSCA,Tsuga canadensis (L.) Carriere,species,17N,deciduousForest,794.5,multi-bole tree,"Live, insect damaged",19.1,12.3,9.7,8.4,Mostly shaded
MLBS02402,MLBS,TSCA,Tsuga canadensis (L.) Carriere,species,17N,deciduousForest,791.31,single bole tree,"Live, insect damaged",38.4,26.7,8.5,5.4,Mostly shaded
